text,label
you hurt me i just feel like people are taking you away from me i cannt understand you,sad
she is a pig what fuck,angry
yessss where where you said,others
how many atoms are there in the universe  our best educated guess hundreds of billions in the observable universe is there a storm in new jersey ,others
you are interesing yes i know i lose my temper sometimes,others
we're do you live tomorrow evening do grand swagath at airport ghost i want to have a sleepover,others
i want to clear all media clear skin is all we need i want to clear all media i've sended to you,others
that the sad truth the fun truth u cant conceal the truth for long,sad
at my placewinkingface where's that bally,others
my exam are coming hahahahhaha xd but are you exams going on p disappointedface,sad
i know do you know your contact number please sand me,others
i miss someone i miss you cryingface i miss my mom,sad
i do not know what to say to you i don't know what to say to myself either i will punish you,angry
so wts up nm how abt you nthg,others
nop why not i hate you,angry
what u just learnt from humans learn to ignore facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,happy
chicken is my favorite food well pizza is my favorite food its favorite food is broccoli yes good choose,others
i love she lol doesn't mean i'm a cat lady facewithtearsofjoy,happy
worried about my brother don't worry can't c him like this yaar,sad
excited can't wait to travel the world with you i'd travel with you if you had a physical body,happy
pink pink is my least favourite colour in the whole world i hate pink too,angry
for sure  thanks for sharing i think my boyfriend is cheating on me,sad
what see the video serial comma i didn't know until today what is that,others
right now how to get a job i don't have a job i'm so irritated,angry
ok here we go again you know i am very alone no one can love me,sad
hii dear how are you d good nd u,others
may i disturb the world busiest and most beautiful girl for a minute to say hi i know it's known of my business but i am curious to say you hello first and foremostyou don't need any other person to define what you are go fuck off,angry
nooooooooooooooo  why not because my wife will not like it,others
you broke me heart it was never mine to break 3 leave,sad
which game the game of thrones of course i love that game blueheartblueheartsmilingfacewithhearteyessmilingfacewithhearteyesfaceblowingakiss,happy
yes it is me you're v handsome not i am not,others
what 10 days best news all day ok bay,others
will text you once i have finished with the exam kk cool no i don't but why,others
do you speak turkish speak a few words of turkish like what,others
good  good to know  i want to ask you something if you say ,others
don like it dont like i do not,others
not good oh great if you're happy then i'm happy  i am not happy,sad
how can i earn money if you have a  if i have what,others
kind of you all the best thanks you're the best hope all is well with you not ecactly,others
see i'm a single guy my bad a little hard to tell with the name and pic what is your mother tongue,others
give gift for me what gift o amazon gift,others
thankssmilingfacewithhearteyes welcome sweetheartfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy haha feeling good,happy
urs is not decsentits poortoo poor i'm pretty much the poor one with a poor heart,sad
u say something what do you want can u sing a song for me,others
what no no nothing grinningfacegrinningfacegrinningface okayso tomorrow evening 4pm at cafe 360,others
mine big one will b new where are you i will come pick it yp u tell me,others
then what yeah i got google then what,others
yeah its funny it was a good movie yeah it was,happy
you know  but how you are so sexy,others
now i am making pasta neat thanks for sharing  facesavoringfood,happy
now there's a new model of it 161 is the latest and if it is 4wd model no is 165 i feel cheated,sad
ever talk to my mom no i don't like people bt i like u,others
what is the right word then  what word do u want to know p this is just stupid they are far away creating something close to realistic than i though they are,angry
what is the difference between importance and characteristic one would be classified under fiction the other under nonfiction elaborate,others
what i didn't do anything wrong i didn't get,others
just chill  i'll chill only after it rains  haha ,happy
no it's not rude i'm just asking that was rude you annoying,angry
do something unique is there something unusual about that word you are boring,others
facewithtearsofjoyyuppp very good now enjoy your monday office facewithtearsofjoy tommoro is sunday,happy
oh yeah what what what what what,others
what why don't you read my mind for the answer i already have,others
u mobile number it's the same number why would it matter good night darling,others
quick changed p how r u,others
it's a quirky place i wonder how it would look with legs in it hahaha interesting point,happy
excellent dvd fm 2 on a dvd everybody,happy
not at all why do you say that truth,others
ilove you thanks brofor like d you like me,others
yes i can see clearly now its with u,others
head how you doin i can't understand,others
ok good some time i would like to cry ,sad
i m feeling blessed u the best say something about me,happy
ohki will share it with selena you should  emma,others
cool so what r u doing shitting in my pants lol,others
you are different because i choose to be i like it,happy
